-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	16	-2	101	17	-2	101	-111	-2	101	-111	-2	101	-77	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	7	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	-2	101	-39	-2	101	-111	-2	101	-127	-2	101	-128	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	50	0	0	6	0	0	6	-2	101	-39	-2	101	-77	0	0	6	0	0	6	0	0	7	0	0	6	0	0	6	0	0	6	-2	101	-39	-2	101	-77	0	0	6	-2	101	-56	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	50	0	0	6	0	0	6	-2	101	-20	-2	101	118	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	-2	101	-20	-2	101	118	0	0	6	-2	101	-56	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	18	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	-2	101	-120	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	16	-2	101	17	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-111	-2	101	-127	-2	101	-128	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0	-2	101	0
